Plant,loc,px_obs,end_points,branch_points,areole_num,skel_length_mm,areole_area_mmsq,vein_dens_mm2
913,B,4418368,242,676,226,259.9887079,0.13297429,5.766077932
913,B,4418368,242,676,226,259.9887079,0.131146891,5.766077932
913,B,4418368,242,676,226,259.9887079,0.131075924,5.766077932
913,B,4418368,242,676,226,259.9887079,0.130401738,5.766077932
913,B,4418368,242,676,226,259.9887079,0.128210634,5.766077932
913,B,4418368,242,676,226,259.9887079,0.12805983,5.766077932
913,B,4418368,242,676,226,259.9887079,0.127793704,5.766077932
913,B,4418368,242,676,226,259.9887079,0.127412256,5.766077932
913,B,4418368,242,676,226,259.9887079,0.127252581,5.766077932
913,B,4418368,242,676,226,259.9887079,0.126959842,5.766077932
913,B,4418368,242,676,226,259.9887079,0.126516299,5.766077932
913,B,4418368,242,676,226,259.9887079,0.125221152,5.766077932
913,B,4418368,242,676,226,259.9887079,0.124999381,5.766077932
913,B,4418368,242,676,226,259.9887079,0.123163111,5.766077932
913,B,4418368,242,676,226,259.9887079,0.122976823,5.766077932
913,B,4418368,242,676,226,259.9887079,0.117024472,5.766077932
913,B,4418368,242,676,226,259.9887079,0.115640616,5.766077932
913,B,4418368,242,676,226,259.9887079,0.115205944,5.766077932
913,B,4418368,242,676,226,259.9887079,0.11475353,5.766077932
913,B,4418368,242,676,226,259.9887079,0.114097086,5.766077932
913,B,4418368,242,676,226,259.9887079,0.114026119,5.766077932
913,B,4418368,242,676,226,259.9887079,0.11332532,5.766077932
913,B,4418368,242,676,226,259.9887079,0.113298708,5.766077932
913,B,4418368,242,676,226,259.9887079,0.113183386,5.766077932
913,B,4418368,242,676,226,259.9887079,0.109812457,5.766077932
913,B,4418368,242,676,226,259.9887079,0.109697136,5.766077932
913,B,4418368,242,676,226,259.9887079,0.108011671,5.766077932
913,B,4418368,242,676,226,259.9887079,0.106920555,5.766077932
913,B,4418368,242,676,226,259.9887079,0.106184273,5.766077932
913,B,4418368,242,676,226,259.9887079,0.105456862,5.766077932
913,B,4418368,242,676,226,259.9887079,0.102032707,5.766077932
913,B,4418368,242,676,226,259.9887079,0.093782801,5.766077932
913,B,4418368,242,676,226,259.9887079,0.09202637,5.766077932
913,B,4418368,242,676,226,259.9887079,0.089755428,5.766077932
913,B,4418368,242,676,226,259.9887079,0.083182116,5.766077932
913,B,4418368,242,676,226,259.9887079,0.083040182,5.766077932
913,B,4418368,242,676,226,259.9887079,0.082827281,5.766077932
913,B,4418368,242,676,226,259.9887079,0.082667605,5.766077932
913,B,4418368,242,676,226,259.9887079,0.081407942,5.766077932
913,B,4418368,242,676,226,259.9887079,0.081017624,5.766077932
913,B,4418368,242,676,226,259.9887079,0.077735404,5.766077932
913,B,4418368,242,676,226,259.9887079,0.077336215,5.766077932
913,B,4418368,242,676,226,259.9887079,0.07657332,5.766077932
913,B,4418368,242,676,226,259.9887079,0.074559633,5.766077932
913,B,4418368,242,676,226,259.9887079,0.074550763,5.766077932
913,B,4418368,242,676,226,259.9887079,0.0744177,5.766077932
913,B,4418368,242,676,226,259.9887079,0.074027381,5.766077932
913,B,4418368,242,676,226,259.9887079,0.073574967,5.766077932
913,B,4418368,242,676,226,259.9887079,0.071259671,5.766077932
913,B,4418368,242,676,226,259.9887079,0.06858954,5.766077932
913,B,4418368,242,676,226,259.9887079,0.067099235,5.766077932
913,B,4418368,242,676,226,259.9887079,0.066691175,5.766077932
913,B,4418368,242,676,226,259.9887079,0.06633634,5.766077932
913,B,4418368,242,676,226,259.9887079,0.064384749,5.766077932
913,B,4418368,242,676,226,259.9887079,0.063950077,5.766077932
913,B,4418368,242,676,226,259.9887079,0.062371063,5.766077932
913,B,4418368,242,676,226,259.9887079,0.061776715,5.766077932
913,B,4418368,242,676,226,259.9887079,0.05947916,5.766077932
913,B,4418368,242,676,226,259.9887079,0.059319485,5.766077932
913,B,4418368,242,676,226,259.9887079,0.0588582,5.766077932
913,B,4418368,242,676,226,259.9887079,0.058636428,5.766077932
913,B,4418368,242,676,226,259.9887079,0.052533272,5.766077932
913,B,4418368,242,676,226,259.9887079,0.052524401,5.766077932
913,B,4418368,242,676,226,259.9887079,0.051459897,5.766077932
913,B,4418368,242,676,226,259.9887079,0.049659111,5.766077932
913,B,4418368,242,676,226,259.9887079,0.04944621,5.766077932
913,B,4418368,242,676,226,259.9887079,0.048151064,5.766077932
913,B,4418368,242,676,226,259.9887079,0.046288182,5.766077932
913,B,4418368,242,676,226,259.9887079,0.045312386,5.766077932
913,B,4418368,242,676,226,259.9887079,0.043893048,5.766077932
913,B,4418368,242,676,226,259.9887079,0.043236604,5.766077932
913,B,4418368,242,676,226,259.9887079,0.043174508,5.766077932
913,B,4418368,242,676,226,259.9887079,0.04309467,5.766077932
913,B,4418368,242,676,226,259.9887079,0.042553547,5.766077932
913,B,4418368,242,676,226,259.9887079,0.041808394,5.766077932
913,B,4418368,242,676,226,259.9887079,0.041471301,5.766077932
913,B,4418368,242,676,226,259.9887079,0.040761632,5.766077932
913,B,4418368,242,676,226,259.9887079,0.040318089,5.766077932
913,B,4418368,242,676,226,259.9887079,0.039138263,5.766077932
913,B,4418368,242,676,226,259.9887079,0.038845525,5.766077932
913,B,4418368,242,676,226,259.9887079,0.038739074,5.766077932
913,B,4418368,242,676,226,259.9887079,0.038233435,5.766077932
913,B,4418368,242,676,226,259.9887079,0.037408444,5.766077932
913,B,4418368,242,676,226,259.9887079,0.036982643,5.766077932
913,B,4418368,242,676,226,259.9887079,0.036858451,5.766077932
913,B,4418368,242,676,226,259.9887079,0.035634271,5.766077932
913,B,4418368,242,676,226,259.9887079,0.034108482,5.766077932
913,B,4418368,242,676,226,259.9887079,0.03347865,5.766077932
913,B,4418368,242,676,226,259.9887079,0.032547209,5.766077932
913,B,4418368,242,676,226,259.9887079,0.03132303,5.766077932
913,B,4418368,242,676,226,259.9887079,0.028626286,5.766077932
913,B,4418368,242,676,226,259.9887079,0.027082756,5.766077932
913,B,4418368,242,676,226,259.9887079,0.025344066,5.766077932
913,B,4418368,242,676,226,259.9887079,0.025086811,5.766077932
913,B,4418368,242,676,226,259.9887079,0.024794072,5.766077932
913,B,4418368,242,676,226,259.9887079,0.02405779,5.766077932
913,B,4418368,242,676,226,259.9887079,0.02333925,5.766077932
913,B,4418368,242,676,226,259.9887079,0.023099737,5.766077932
913,B,4418368,242,676,226,259.9887079,0.023090866,5.766077932
913,B,4418368,242,676,226,259.9887079,0.021662656,5.766077932
913,B,4418368,242,676,226,259.9887079,0.021023954,5.766077932
913,B,4418368,242,676,226,259.9887079,0.020713473,5.766077932
913,B,4418368,242,676,226,259.9887079,0.020536056,5.766077932
913,B,4418368,242,676,226,259.9887079,0.018903817,5.766077932
913,B,4418368,242,676,226,259.9887079,0.017768346,5.766077932
913,B,4418368,242,676,226,259.9887079,0.015825626,5.766077932
913,B,4418368,242,676,226,259.9887079,0.014033711,5.766077932
913,B,4418368,242,676,226,259.9887079,0.01391839,5.766077932
913,B,4418368,242,676,226,259.9887079,0.01208212,5.766077932
913,B,4418368,242,676,226,259.9887079,0.007966038,5.766077932
913,B,4418368,242,676,226,259.9887079,0.007238627,5.766077932
913,B,4418368,242,676,226,259.9887079,0.004612851,5.766077932
913,B,4418368,242,676,226,259.9887079,0.00164111,5.766077932
913,B,4418368,242,676,226,259.9887079,0.001596756,5.766077932
913,B,4418368,242,676,226,259.9887079,0.001241921,5.766077932
913,B,4418368,242,676,226,259.9887079,0.001197567,5.766077932
913,B,4418368,242,676,226,259.9887079,0.001091117,5.766077932
913,B,4418368,242,676,226,259.9887079,0.001046762,5.766077932
913,B,4418368,242,676,226,259.9887079,0.001011279,5.766077932
913,B,4418368,242,676,226,259.9887079,0.00092257,5.766077932
913,B,4418368,242,676,226,259.9887079,0.00092257,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000913699,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000895958,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000860474,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000833861,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000833861,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000833861,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000798378,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000780636,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000780636,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000736282,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000709669,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000691928,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000683057,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000629832,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000603219,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000585477,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000576606,5.766077932
913,B,4418368,242,676,226,259.9887079,0.000479027,5.766077932
913,M,5014900,205,784,298,292.7534622,NA,6.69866008
913,M,5014900,205,784,298,292.7534622,0.624535618,6.69866008
913,M,5014900,205,784,298,292.7534622,0.521447278,6.69866008
913,M,5014900,205,784,298,292.7534622,0.498453992,6.69866008
913,M,5014900,205,784,298,292.7534622,0.491738746,6.69866008
913,M,5014900,205,784,298,292.7534622,0.478734056,6.69866008
913,M,5014900,205,784,298,292.7534622,0.471539783,6.69866008
913,M,5014900,205,784,298,292.7534622,0.419946823,6.69866008
913,M,5014900,205,784,298,292.7534622,0.418021845,6.69866008
913,M,5014900,205,784,298,292.7534622,0.3925802,6.69866008
913,M,5014900,205,784,298,292.7534622,0.375619103,6.69866008
913,M,5014900,205,784,298,292.7534622,0.371228024,6.69866008
913,M,5014900,205,784,298,292.7534622,0.358870907,6.69866008
913,M,5014900,205,784,298,292.7534622,0.350416971,6.69866008
913,M,5014900,205,784,298,292.7534622,0.350292779,6.69866008
913,M,5014900,205,784,298,292.7534622,0.339301775,6.69866008
913,M,5014900,205,784,298,292.7534622,0.335318756,6.69866008
913,M,5014900,205,784,298,292.7534622,0.334910696,6.69866008
913,M,5014900,205,784,298,292.7534622,0.328834153,6.69866008
913,M,5014900,205,784,298,292.7534622,0.305486032,6.69866008
913,M,5014900,205,784,298,292.7534622,0.304962651,6.69866008
913,M,5014900,205,784,298,292.7534622,0.289128154,6.69866008
913,M,5014900,205,784,298,292.7534622,0.287930587,6.69866008
913,M,5014900,205,784,298,292.7534622,0.280168579,6.69866008
913,M,5014900,205,784,298,292.7534622,0.278057312,6.69866008
913,M,5014900,205,784,298,292.7534622,0.275954917,6.69866008
913,M,5014900,205,784,298,292.7534622,0.274216227,6.69866008
913,M,5014900,205,784,298,292.7534622,0.2593043,6.69866008
913,M,5014900,205,784,298,292.7534622,0.247000408,6.69866008
913,M,5014900,205,784,298,292.7534622,0.245909292,6.69866008
913,M,5014900,205,784,298,292.7534622,0.241518213,6.69866008
913,M,5014900,205,784,298,292.7534622,0.235556991,6.69866008
913,M,5014900,205,784,298,292.7534622,0.23278928,6.69866008
913,M,5014900,205,784,298,292.7534622,0.231192524,6.69866008
913,M,5014900,205,784,298,292.7534622,0.23053608,6.69866008
913,M,5014900,205,784,298,292.7534622,0.226925637,6.69866008
913,M,5014900,205,784,298,292.7534622,0.216555594,6.69866008
913,M,5014900,205,784,298,292.7534622,0.213699175,6.69866008
913,M,5014900,205,784,298,292.7534622,0.211206462,6.69866008
913,M,5014900,205,784,298,292.7534622,0.206762158,6.69866008
913,M,5014900,205,784,298,292.7534622,0.203071877,6.69866008
913,M,5014900,205,784,298,292.7534622,0.194493749,6.69866008
913,M,5014900,205,784,298,292.7534622,0.193961497,6.69866008
913,M,5014900,205,784,298,292.7534622,0.193446987,6.69866008
913,M,5014900,205,784,298,292.7534622,0.189552677,6.69866008
913,M,5014900,205,784,298,292.7534622,0.185427724,6.69866008
913,M,5014900,205,784,298,292.7534622,0.184993051,6.69866008
913,M,5014900,205,784,298,292.7534622,0.182154374,6.69866008
913,M,5014900,205,784,298,292.7534622,0.181258416,6.69866008
913,M,5014900,205,784,298,292.7534622,0.180823744,6.69866008
913,M,5014900,205,784,298,292.7534622,0.179466501,6.69866008
913,M,5014900,205,784,298,292.7534622,0.179173763,6.69866008
913,M,5014900,205,784,298,292.7534622,0.178872153,6.69866008
913,M,5014900,205,784,298,292.7534622,0.178730219,6.69866008
913,M,5014900,205,784,298,292.7534622,0.177718941,6.69866008
913,M,5014900,205,784,298,292.7534622,0.177443944,6.69866008
913,M,5014900,205,784,298,292.7534622,0.176565728,6.69866008
913,M,5014900,205,784,298,292.7534622,0.175377032,6.69866008
913,M,5014900,205,784,298,292.7534622,0.168661786,6.69866008
913,M,5014900,205,784,298,292.7534622,0.168644044,6.69866008
913,M,5014900,205,784,298,292.7534622,0.167508573,6.69866008
913,M,5014900,205,784,298,292.7534622,0.167215835,6.69866008
913,M,5014900,205,784,298,292.7534622,0.165752142,6.69866008
913,M,5014900,205,784,298,292.7534622,0.165379565,6.69866008
913,M,5014900,205,784,298,292.7534622,0.163286041,6.69866008
913,M,5014900,205,784,298,292.7534622,0.163215074,6.69866008
913,M,5014900,205,784,298,292.7534622,0.16297556,6.69866008
913,M,5014900,205,784,298,292.7534622,0.161112678,6.69866008
913,M,5014900,205,784,298,292.7534622,0.159737694,6.69866008
913,M,5014900,205,784,298,292.7534622,0.158353839,6.69866008
913,M,5014900,205,784,298,292.7534622,0.158300614,6.69866008
913,M,5014900,205,784,298,292.7534622,0.156127251,6.69866008
913,M,5014900,205,784,298,292.7534622,0.153474862,6.69866008
913,M,5014900,205,784,298,292.7534622,0.152135362,6.69866008
913,M,5014900,205,784,298,292.7534622,0.151248275,6.69866008
913,M,5014900,205,784,298,292.7534622,0.150041837,6.69866008
913,M,5014900,205,784,298,292.7534622,0.149465231,6.69866008
913,M,5014900,205,784,298,292.7534622,0.148196697,6.69866008
913,M,5014900,205,784,298,292.7534622,0.146972517,6.69866008
913,M,5014900,205,784,298,292.7534622,0.146502361,6.69866008
913,M,5014900,205,784,298,292.7534622,0.145845917,6.69866008
913,M,5014900,205,784,298,292.7534622,0.144923347,6.69866008
913,M,5014900,205,784,298,292.7534622,0.144071744,6.69866008
913,M,5014900,205,784,298,292.7534622,0.143770134,6.69866008
913,M,5014900,205,784,298,292.7534622,0.142732243,6.69866008
913,M,5014900,205,784,298,292.7534622,0.142474988,6.69866008
913,M,5014900,205,784,298,292.7534622,0.137090372,6.69866008
913,M,5014900,205,784,298,292.7534622,0.136841988,6.69866008
913,M,5014900,205,784,298,292.7534622,0.135759742,6.69866008
913,M,5014900,205,784,298,292.7534622,0.135617808,6.69866008
913,M,5014900,205,784,298,292.7534622,0.134766205,6.69866008
913,M,5014900,205,784,298,292.7534622,0.133950085,6.69866008
913,M,5014900,205,784,298,292.7534622,0.132956548,6.69866008
913,M,5014900,205,784,298,292.7534622,0.13215817,6.69866008
913,M,5014900,205,784,298,292.7534622,0.130898507,6.69866008
913,M,5014900,205,784,298,292.7534622,0.130171096,6.69866008
913,M,5014900,205,784,298,292.7534622,0.129514652,6.69866008
913,M,5014900,205,784,298,292.7534622,0.129009012,6.69866008
913,M,5014900,205,784,298,292.7534622,0.128556598,6.69866008
913,M,5014900,205,784,298,292.7534622,0.124050198,6.69866008
913,M,5014900,205,784,298,292.7534622,0.123509075,6.69866008
913,M,5014900,205,784,298,292.7534622,0.120200242,6.69866008
913,M,5014900,205,784,298,292.7534622,0.119659119,6.69866008
913,M,5014900,205,784,298,292.7534622,0.119020417,6.69866008
913,M,5014900,205,784,298,292.7534622,0.118727678,6.69866008
913,M,5014900,205,784,298,292.7534622,0.116483349,6.69866008
913,M,5014900,205,784,298,292.7534622,0.114718046,6.69866008
913,M,5014900,205,784,298,292.7534622,0.114584983,6.69866008
913,M,5014900,205,784,298,292.7534622,0.113174516,6.69866008
913,M,5014900,205,784,298,292.7534622,0.112473717,6.69866008
913,M,5014900,205,784,298,292.7534622,0.112189849,6.69866008
913,M,5014900,205,784,298,292.7534622,0.111835015,6.69866008
913,M,5014900,205,784,298,292.7534622,0.110087454,6.69866008
913,M,5014900,205,784,298,292.7534622,0.109652782,6.69866008
913,M,5014900,205,784,298,292.7534622,0.109572944,6.69866008
913,M,5014900,205,784,298,292.7534622,0.109386656,6.69866008
913,M,5014900,205,784,298,292.7534622,0.109297947,6.69866008
913,M,5014900,205,784,298,292.7534622,0.108996337,6.69866008
913,M,5014900,205,784,298,292.7534622,0.107914092,6.69866008
913,M,5014900,205,784,298,292.7534622,0.107674578,6.69866008
913,M,5014900,205,784,298,292.7534622,0.107204422,6.69866008
913,M,5014900,205,784,298,292.7534622,0.10667217,6.69866008
913,M,5014900,205,784,298,292.7534622,0.106636687,6.69866008
913,M,5014900,205,784,298,292.7534622,0.105714117,6.69866008
913,M,5014900,205,784,298,292.7534622,0.104906868,6.69866008
913,M,5014900,205,784,298,292.7534622,0.104756063,6.69866008
913,M,5014900,205,784,298,292.7534622,0.104560904,6.69866008
913,M,5014900,205,784,298,292.7534622,0.104507679,6.69866008
913,M,5014900,205,784,298,292.7534622,0.104472195,6.69866008
913,M,5014900,205,784,298,292.7534622,0.103895589,6.69866008
913,M,5014900,205,784,298,292.7534622,0.103558496,6.69866008
913,M,5014900,205,784,298,292.7534622,0.103363337,6.69866008
913,M,5014900,205,784,298,292.7534622,0.103008502,6.69866008
913,M,5014900,205,784,298,292.7534622,0.10257383,6.69866008
913,M,5014900,205,784,298,292.7534622,0.101952869,6.69866008
913,M,5014900,205,784,298,292.7534622,0.101624647,6.69866008
913,M,5014900,205,784,298,292.7534622,0.10021418,6.69866008
913,M,5014900,205,784,298,292.7534622,0.099983537,6.69866008
913,M,5014900,205,784,298,292.7534622,0.099548865,6.69866008
913,M,5014900,205,784,298,292.7534622,0.099264997,6.69866008
913,M,5014900,205,784,298,292.7534622,0.098156138,6.69866008
913,M,5014900,205,784,298,292.7534622,0.097623886,6.69866008
913,M,5014900,205,784,298,292.7534622,0.096985184,6.69866008
913,M,5014900,205,784,298,292.7534622,0.096976313,6.69866008
913,M,5014900,205,784,298,292.7534622,0.096151323,6.69866008
913,M,5014900,205,784,298,292.7534622,0.096151323,6.69866008
913,M,5014900,205,784,298,292.7534622,0.095113431,6.69866008
913,M,5014900,205,784,298,292.7534622,0.094811822,6.69866008
913,M,5014900,205,784,298,292.7534622,0.094785209,6.69866008
913,M,5014900,205,784,298,292.7534622,0.094199732,6.69866008
913,M,5014900,205,784,298,292.7534622,0.094057798,6.69866008
913,M,5014900,205,784,298,292.7534622,0.093365871,6.69866008
913,M,5014900,205,784,298,292.7534622,0.093357,6.69866008
913,M,5014900,205,784,298,292.7534622,0.093339258,6.69866008
913,M,5014900,205,784,298,292.7534622,0.093064261,6.69866008
913,M,5014900,205,784,298,292.7534622,0.092301367,6.69866008
913,M,5014900,205,784,298,292.7534622,0.091502989,6.69866008
913,M,5014900,205,784,298,292.7534622,0.09141428,6.69866008
913,M,5014900,205,784,298,292.7534622,0.090882028,6.69866008
913,M,5014900,205,784,298,292.7534622,0.09059816,6.69866008
913,M,5014900,205,784,298,292.7534622,0.090234455,6.69866008
913,M,5014900,205,784,298,292.7534622,0.090207842,6.69866008
913,M,5014900,205,784,298,292.7534622,0.090092521,6.69866008
913,M,5014900,205,784,298,292.7534622,0.089480431,6.69866008
913,M,5014900,205,784,298,292.7534622,0.088708666,6.69866008
913,M,5014900,205,784,298,292.7534622,0.088593344,6.69866008
913,M,5014900,205,784,298,292.7534622,0.08844254,6.69866008
913,M,5014900,205,784,298,292.7534622,0.087670774,6.69866008
913,M,5014900,205,784,298,292.7534622,0.087244973,6.69866008
913,M,5014900,205,784,298,292.7534622,0.086969976,6.69866008
913,M,5014900,205,784,298,292.7534622,0.086393369,6.69866008
913,M,5014900,205,784,298,292.7534622,0.086029664,6.69866008
913,M,5014900,205,784,298,292.7534622,0.085736925,6.69866008
913,M,5014900,205,784,298,292.7534622,0.084299845,6.69866008
913,M,5014900,205,784,298,292.7534622,0.08363453,6.69866008
913,M,5014900,205,784,298,292.7534622,0.083616788,6.69866008
913,M,5014900,205,784,298,292.7534622,0.08250793,6.69866008
913,M,5014900,205,784,298,292.7534622,0.082419221,6.69866008
913,M,5014900,205,784,298,292.7534622,0.082268416,6.69866008
913,M,5014900,205,784,298,292.7534622,0.082144224,6.69866008
913,M,5014900,205,784,298,292.7534622,0.081984549,6.69866008
913,M,5014900,205,784,298,292.7534622,0.081762777,6.69866008
913,M,5014900,205,784,298,292.7534622,0.081310363,6.69866008
913,M,5014900,205,784,298,292.7534622,0.08025473,6.69866008
913,M,5014900,205,784,298,292.7534622,0.079589415,6.69866008
913,M,5014900,205,784,298,292.7534622,0.078666845,6.69866008
913,M,5014900,205,784,298,292.7534622,0.078657974,6.69866008
913,M,5014900,205,784,298,292.7534622,0.078462815,6.69866008
913,M,5014900,205,784,298,292.7534622,0.078267656,6.69866008
913,M,5014900,205,784,298,292.7534622,0.077868467,6.69866008
913,M,5014900,205,784,298,292.7534622,0.077132185,6.69866008
913,M,5014900,205,784,298,292.7534622,0.076812834,6.69866008
913,M,5014900,205,784,298,292.7534622,0.076635416,6.69866008
913,M,5014900,205,784,298,292.7534622,0.075925747,6.69866008
913,M,5014900,205,784,298,292.7534622,0.075331399,6.69866008
913,M,5014900,205,784,298,292.7534622,0.075322528,6.69866008
913,M,5014900,205,784,298,292.7534622,0.074595117,6.69866008
913,M,5014900,205,784,298,292.7534622,0.074408829,6.69866008
913,M,5014900,205,784,298,292.7534622,0.073406421,6.69866008
913,M,5014900,205,784,298,292.7534622,0.07339755,6.69866008
913,M,5014900,205,784,298,292.7534622,0.073264487,6.69866008
913,M,5014900,205,784,298,292.7534622,0.072998361,6.69866008
913,M,5014900,205,784,298,292.7534622,0.072696751,6.69866008
913,M,5014900,205,784,298,292.7534622,0.07267901,6.69866008
913,M,5014900,205,784,298,292.7534622,0.071951599,6.69866008
913,M,5014900,205,784,298,292.7534622,0.071374992,6.69866008
913,M,5014900,205,784,298,292.7534622,0.071321767,6.69866008
913,M,5014900,205,784,298,292.7534622,0.071002416,6.69866008
913,M,5014900,205,784,298,292.7534622,0.070913707,6.69866008
913,M,5014900,205,784,298,292.7534622,0.070230651,6.69866008
913,M,5014900,205,784,298,292.7534622,0.069112921,6.69866008
913,M,5014900,205,784,298,292.7534622,0.069077438,6.69866008
913,M,5014900,205,784,298,292.7534622,0.068908891,6.69866008
913,M,5014900,205,784,298,292.7534622,0.068571799,6.69866008
913,M,5014900,205,784,298,292.7534622,0.06827906,6.69866008
913,M,5014900,205,784,298,292.7534622,0.06663795,6.69866008
913,M,5014900,205,784,298,292.7534622,0.066247631,6.69866008
913,M,5014900,205,784,298,292.7534622,0.065848442,6.69866008
913,M,5014900,205,784,298,292.7534622,0.065688767,6.69866008
913,M,5014900,205,784,298,292.7534622,0.065555704,6.69866008
913,M,5014900,205,784,298,292.7534622,0.064881518,6.69866008
913,M,5014900,205,784,298,292.7534622,0.064207332,6.69866008
913,M,5014900,205,784,298,292.7534622,0.063746047,6.69866008
913,M,5014900,205,784,298,292.7534622,0.063630726,6.69866008
913,M,5014900,205,784,298,292.7534622,0.062308967,6.69866008
913,M,5014900,205,784,298,292.7534622,0.061661393,6.69866008
913,M,5014900,205,784,298,292.7534622,0.061599297,6.69866008
913,M,5014900,205,784,298,292.7534622,0.061342042,6.69866008
913,M,5014900,205,784,298,292.7534622,0.060933982,6.69866008
913,M,5014900,205,784,298,292.7534622,0.060658986,6.69866008
913,M,5014900,205,784,298,292.7534622,0.059496902,6.69866008
913,M,5014900,205,784,298,292.7534622,0.059053359,6.69866008
913,M,5014900,205,784,298,292.7534622,0.058902554,6.69866008
913,M,5014900,205,784,298,292.7534622,0.0588582,6.69866008
913,M,5014900,205,784,298,292.7534622,0.058388044,6.69866008
913,M,5014900,205,784,298,292.7534622,0.058272722,6.69866008
913,M,5014900,205,784,298,292.7534622,0.057172735,6.69866008
913,M,5014900,205,784,298,292.7534622,0.057154993,6.69866008
913,M,5014900,205,784,298,292.7534622,0.056294519,6.69866008
913,M,5014900,205,784,298,292.7534622,0.055797751,6.69866008
913,M,5014900,205,784,298,292.7534622,0.055797751,6.69866008
913,M,5014900,205,784,298,292.7534622,0.055114694,6.69866008
913,M,5014900,205,784,298,292.7534622,0.054183253,6.69866008
913,M,5014900,205,784,298,292.7534622,0.053154232,6.69866008
913,M,5014900,205,784,298,292.7534622,0.053021169,6.69866008
913,M,5014900,205,784,298,292.7534622,0.05261311,6.69866008
913,M,5014900,205,784,298,292.7534622,0.051122804,6.69866008
913,M,5014900,205,784,298,292.7534622,0.050883291,6.69866008
913,M,5014900,205,784,298,292.7534622,0.050147009,6.69866008
913,M,5014900,205,784,298,292.7534622,0.049880883,6.69866008
913,M,5014900,205,784,298,292.7534622,0.049126859,6.69866008
913,M,5014900,205,784,298,292.7534622,0.048709928,6.69866008
913,M,5014900,205,784,298,292.7534622,0.048647832,6.69866008
913,M,5014900,205,784,298,292.7534622,0.048638961,6.69866008
913,M,5014900,205,784,298,292.7534622,0.048505898,6.69866008
913,M,5014900,205,784,298,292.7534622,0.048346223,6.69866008
913,M,5014900,205,784,298,292.7534622,0.047663166,6.69866008
913,M,5014900,205,784,298,292.7534622,0.047476878,6.69866008
913,M,5014900,205,784,298,292.7534622,0.046926884,6.69866008
913,M,5014900,205,784,298,292.7534622,0.046589791,6.69866008
913,M,5014900,205,784,298,292.7534622,0.046438986,6.69866008
913,M,5014900,205,784,298,292.7534622,0.046208344,6.69866008
913,M,5014900,205,784,298,292.7534622,0.045418837,6.69866008
913,M,5014900,205,784,298,292.7534622,0.044877714,6.69866008
913,M,5014900,205,784,298,292.7534622,0.044114819,6.69866008
913,M,5014900,205,784,298,292.7534622,0.044026111,6.69866008
913,M,5014900,205,784,298,292.7534622,0.043955144,6.69866008
913,M,5014900,205,784,298,292.7534622,0.04074389,6.69866008
913,M,5014900,205,784,298,292.7534622,0.03961729,6.69866008
913,M,5014900,205,784,298,292.7534622,0.039422131,6.69866008
913,M,5014900,205,784,298,292.7534622,0.038011663,6.69866008
913,M,5014900,205,784,298,292.7534622,0.037239898,6.69866008
913,M,5014900,205,784,298,292.7534622,0.036991514,6.69866008
913,M,5014900,205,784,298,292.7534622,0.035359274,6.69866008
913,M,5014900,205,784,298,292.7534622,0.034303641,6.69866008
913,M,5014900,205,784,298,292.7534622,0.033718164,6.69866008
913,M,5014900,205,784,298,292.7534622,0.033460909,6.69866008
913,M,5014900,205,784,298,292.7534622,0.031802057,6.69866008
913,M,5014900,205,784,298,292.7534622,0.031651252,6.69866008
913,M,5014900,205,784,298,292.7534622,0.031456093,6.69866008
913,M,5014900,205,784,298,292.7534622,0.030152075,6.69866008
913,M,5014900,205,784,298,292.7534622,0.029060959,6.69866008
913,M,5014900,205,784,298,292.7534622,0.027659362,6.69866008
913,M,5014900,205,784,298,292.7534622,0.027659362,6.69866008
913,M,5014900,205,784,298,292.7534622,0.027570653,6.69866008
913,M,5014900,205,784,298,292.7534622,0.027056143,6.69866008
913,M,5014900,205,784,298,292.7534622,0.026035993,6.69866008
913,M,5014900,205,784,298,292.7534622,0.025707771,6.69866008
913,M,5014900,205,784,298,292.7534622,0.024856168,6.69866008
913,M,5014900,205,784,298,292.7534622,0.023880373,6.69866008
913,M,5014900,205,784,298,292.7534622,0.022771514,6.69866008
913,M,5014900,205,784,298,292.7534622,0.022576355,6.69866008
913,M,5014900,205,784,298,292.7534622,0.022052974,6.69866008
913,M,5014900,205,784,298,292.7534622,0.021139275,6.69866008
913,M,5014900,205,784,298,292.7534622,0.019427198,6.69866008
913,M,5014900,205,784,298,292.7534622,0.016499812,6.69866008
